99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 237 -3861 9 -999 237 5415  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 238 -3877 9 -999 238 5438  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 239 -3893 9 -999 239 5461  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 240 -3910 9 -999 240 5484  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 241 -3926 9 -999 241 5506  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 242 -3942 9 -999 242 5529  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 243 -3958 9 -999 243 5552  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 244 -3975 9 -999 244 5575  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 245 -3991 9 -999 245 5598  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 246 -4007 9 -999 246 5621  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 247 -4024 9 -999 247 5643  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 248 -4040 9 -999 248 5666  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 249 -4056 9 -999 249 5689  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 250 -4073 9 -999 250 5712  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 251 -4089 9 -999 251 5735  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 252 -4105 9 -999 252 5758  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 253 -4121 9 -999 253 5781  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 254 -4138 9 -999 254 5803  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 255 -4154 9 -999 255 5826  
